subject,run_number,Trialid,condition,choice_number,self_value,other_value,choice,self,other,choice_RT
1231,3,28,4,3,2,18,1,2,18,795
1231,3,28,4,4,12,18,1,12,18,858
1231,3,29,1,1,8,16,1,8,16,776
1231,3,29,1,2,12,8,2,10,10,902
1231,3,29,1,3,22,12,1,22,12,925
1231,3,29,1,4,12,22,1,12,22,728
1231,3,32,3,1,15,30,1,15,30,773
1231,3,32,3,2,31,3,1,31,3,1021
1231,3,32,3,3,18,12,2,10,10,548
1231,3,32,3,4,7,13,2,10,10,654
1231,3,33,4,1,12,22,2,10,10,584
1231,3,33,4,2,16,8,1,16,8,540
1231,3,33,4,3,22,10,1,22,10,691
1231,3,33,4,4,1,13,1,1,13,484
1231,3,34,2,1,1,13,2,10,10,674
1231,3,34,2,2,22,12,2,10,10,539
1231,3,34,2,3,31,3,1,31,3,762
1231,3,34,2,4,10,18,1,10,18,567
1231,3,35,1,1,10,22,1,10,22,681
1231,3,35,1,2,7,11,2,10,10,1029
1231,3,35,1,3,22,10,1,22,10,486
1231,3,35,1,4,16,8,1,16,8,670
1232,1,1,4,1,12,3,1,12,3,1195
1232,1,1,4,2,30,25,1,30,25,1198
1232,1,1,4,3,6,22,2,10,10,1068
1232,1,1,4,4,30,10,1,30,10,964
1232,1,4,2,1,31,3,1,31,3,1214
1232,1,4,2,2,22,10,1,22,10,1030
1232,1,4,2,3,30,25,2,10,10,867
1232,1,4,2,4,4,12,2,10,10,826
1232,1,5,3,1,11,6,1,11,6,910
1232,1,5,3,2,20,30,2,10,10,1046
1232,1,5,3,3,4,16,2,10,10,832
1232,1,5,3,4,10,26,2,10,10,941
1232,1,6,1,1,22,6,1,22,6,970
1232,1,6,1,2,10,26,2,10,10,1409
1232,1,6,1,3,25,30,2,10,10,1208
1232,1,6,1,4,4,12,2,10,10,911
1232,1,7,4,1,11,6,1,11,6,932
1232,1,7,4,2,12,18,1,12,18,1164
1232,1,7,4,3,22,10,1,22,10,739
1232,1,7,4,4,4,28,2,10,10,882
1232,1,11,2,1,10,30,2,10,10,1328
1232,1,11,2,2,25,30,1,25,30,955
1232,1,11,2,3,6,22,2,10,10,786
1232,1,11,2,4,11,8,1,11,8,817
1232,1,12,3,1,7,11,2,10,10,877
1232,1,12,3,2,31,3,1,31,3,797
1232,1,12,3,3,30,20,1,30,20,669
1232,1,12,3,4,26,14,1,26,14,967
1232,1,13,1,1,30,10,1,30,10,704
1232,1,13,1,2,12,8,1,12,8,794
1232,1,13,1,3,7,11,2,10,10,1066
1232,1,13,1,4,14,26,1,14,26,1048
1232,1,14,3,1,11,8,1,11,8,788
1232,1,14,3,2,26,10,1,26,10,906
1232,1,14,3,3,30,29,1,30,29,1184
1232,1,14,3,4,8,16,2,10,10,1014
1232,1,15,4,1,20,30,2,10,10,1312
1232,1,15,4,2,8,16,2,10,10,817
1232,1,15,4,3,14,26,1,14,26,880
1232,1,15,4,4,31,3,1,31,3,677
1232,1,17,1,1,22,6,1,22,6,915
1232,1,17,1,2,6,22,2,10,10,909
1232,1,17,1,3,26,10,1,26,10,714
1232,1,17,1,4,30,20,1,30,20,779
1232,1,19,3,1,4,16,2,10,10,936
1232,1,19,3,2,12,3,1,12,3,750
1232,1,19,3,3,10,22,1,10,22,1308
1232,1,19,3,4,30,15,1,30,15,768
1232,1,20,1,1,4,16,2,10,10,974
1232,1,20,1,2,12,3,1,12,3,1004
1232,1,20,1,3,10,22,1,10,22,1245
1232,1,20,1,4,20,30,1,20,30,1134
1232,1,21,4,1,4,12,2,10,10,938
1232,1,21,4,2,30,29,1,30,29,774
1232,1,21,4,3,14,6,1,14,6,711
1232,1,21,4,4,25,30,1,25,30,847
1232,1,22,3,1,12,22,1,12,22,1594
1232,1,22,3,2,14,6,1,14,6,843
1232,1,22,3,3,22,12,1,22,12,760
1232,1,22,3,4,4,12,2,10,10,967
1232,1,23,2,1,14,6,1,14,6,1015
1232,1,23,2,2,20,30,1,20,30,1134
1232,1,23,2,3,2,18,2,10,10,1058
1232,1,23,2,4,12,22,1,12,22,1034
1232,1,25,4,1,26,14,1,26,14,963
1232,1,25,4,2,15,30,1,15,30,1120
1232,1,25,4,3,7,11,2,10,10,872
1232,1,25,4,4,14,6,1,14,6,695
1232,1,27,2,1,4,16,2,10,10,1111
1232,1,27,2,2,10,22,1,10,22,1078
1232,1,27,2,3,11,6,1,11,6,1102
1232,1,27,2,4,26,10,1,26,10,754
1232,1,28,1,1,2,2,2,10,10,994
1232,1,28,1,2,26,14,1,26,14,889
1232,1,28,1,3,4,16,2,10,10,795
1232,1,28,1,4,16,8,1,16,8,863
1232,1,29,3,1,17,3,1,17,3,766
1232,1,29,3,2,6,22,2,10,10,988
1232,1,29,3,3,10,18,2,10,10,918
1232,1,29,3,4,18,10,1,18,10,903
1232,1,32,2,1,14,6,1,14,6,1013
1232,1,32,2,2,6,22,2,10,10,1089
1232,1,32,2,3,18,12,1,18,12,769
1232,1,32,2,4,2,2,2,10,10,837
1232,1,33,4,1,11,8,1,11,8,826
1232,1,33,4,2,10,18,2,10,10,1320
1232,1,33,4,3,18,12,1,18,12,747
1232,1,33,4,4,2,18,2,10,10,982
1232,1,34,1,1,18,18,1,18,18,792
1232,1,34,1,2,31,3,1,31,3,829
1232,1,34,1,3,2,18,2,10,10,839
1232,1,34,1,4,10,18,2,10,10,1219
1232,1,36,2,1,30,10,1,30,10,834
1232,1,36,2,2,12,18,2,10,10,920
1232,1,36,2,3,17,3,1,17,3,713
1232,1,36,2,4,7,11,2,10,10,977
1232,2,1,2,1,14,26,1,14,26,1158
1232,2,1,2,2,4,12,2,10,10,888
1232,2,1,2,3,12,8,1,12,8,756
1232,2,1,2,4,18,18,1,18,18,808
1232,2,4,1,1,30,29,1,30,29,992
1232,2,4,1,2,18,10,1,18,10,758
1232,2,4,1,3,4,12,2,10,10,772
1232,2,4,1,4,14,6,1,14,6,998
1232,2,5,3,1,4,12,2,10,10,786
1232,2,5,3,2,18,12,1,18,12,759
1232,2,5,3,3,30,25,1,30,25,715
1232,2,5,3,4,22,6,1,22,6,933
1232,2,6,4,1,4,16,2,10,10,889
1232,2,6,4,2,22,6,1,22,6,935
1232,2,6,4,3,10,22,1,10,22,1157
1232,2,6,4,4,30,15,1,30,15,860
1232,2,8,2,1,30,15,1,30,15,787
1232,2,8,2,2,30,29,1,30,29,887
1232,2,8,2,3,22,6,1,22,6,907
1232,2,8,2,4,1,13,2,10,10,1039
1232,2,10,1,1,29,30,1,29,30,842
1232,2,10,1,2,10,30,2,10,10,1291
1232,2,10,1,3,1,13,2,10,10,891
1232,2,10,1,4,14,6,1,14,6,650
1232,2,11,4,1,4,12,2,10,10,717
1232,2,11,4,2,30,20,1,30,20,713
1232,2,11,4,3,12,8,1,12,8,1031
1232,2,11,4,4,18,10,1,18,10,727
1232,2,12,3,1,6,22,2,10,10,827
1232,2,12,3,2,15,30,2,10,10,1548
1232,2,12,3,3,16,8,1,16,8,926
1232,2,12,3,4,2,2,2,10,10,1031
1232,2,13,4,1,4,16,2,10,10,885
1232,2,13,4,2,29,30,1,29,30,657
1232,2,13,4,3,11,6,1,11,6,940
1232,2,13,4,4,10,26,1,10,26,981
1232,2,16,2,1,15,30,1,15,30,1157
1232,2,16,2,2,16,8,1,16,8,984
1232,2,16,2,3,8,16,2,10,10,774
1232,2,16,2,4,22,12,1,22,12,758
1232,2,17,1,1,12,18,1,12,18,1147
1232,2,17,1,2,22,12,1,22,12,958
1232,2,17,1,3,11,6,1,11,6,830
1232,2,17,1,4,6,22,2,10,10,823
1232,2,18,3,1,29,30,1,29,30,869
1232,2,18,3,2,14,26,2,10,10,1289
1232,2,18,3,3,2,18,2,10,10,966
1232,2,18,3,4,14,6,1,14,6,1257
1232,2,19,1,1,12,22,2,10,10,1385
1232,2,19,1,2,11,8,1,11,8,972
1232,2,19,1,3,22,10,1,22,10,928
1232,2,19,1,4,7,13,2,10,10,850
1232,2,20,4,1,16,8,1,16,8,858
1232,2,20,4,2,22,12,1,22,12,728
1232,2,20,4,3,18,18,1,18,18,753
1232,2,20,4,4,1,13,2,10,10,890
1232,2,21,1,1,15,30,1,15,30,1187
1232,2,21,1,2,17,3,1,17,3,1004
1232,2,21,1,3,4,28,2,10,10,1348
1232,2,21,1,4,18,12,1,18,12,788
1232,2,22,2,1,30,20,1,30,20,846
1232,2,22,2,2,4,28,2,10,10,1110
1232,2,22,2,3,22,6,1,22,6,1051
1232,2,22,2,4,29,30,1,29,30,709
1232,2,25,3,1,12,8,1,12,8,773
1232,2,25,3,2,1,13,2,10,10,851
1232,2,25,3,3,22,10,1,22,10,1037
1232,2,25,3,4,10,30,2,10,10,1348
1232,2,27,4,1,6,22,2,10,10,901
1232,2,27,4,2,26,10,1,26,10,819
1232,2,27,4,3,22,6,1,22,6,997
1232,2,27,4,4,10,30,2,10,10,1254
1232,2,29,2,1,4,16,2,10,10,799
1232,2,29,2,2,12,3,1,12,3,811
1232,2,29,2,3,10,26,1,10,26,1467
1232,2,29,2,4,26,14,1,26,14,1006
1232,2,31,3,1,22,6,1,22,6,811
1232,2,31,3,2,4,28,2,10,10,1382
1232,2,31,3,3,12,18,2,10,10,1358
1232,2,31,3,4,30,10,1,30,10,709
1232,2,33,1,1,30,15,1,30,15,678
1232,2,33,1,2,8,16,2,10,10,869
1232,2,33,1,3,11,6,1,11,6,946
1232,2,33,1,4,30,25,1,30,25,815
1232,2,34,4,1,2,2,2,10,10,802
1232,2,34,4,2,17,3,1,17,3,926
1232,2,34,4,3,12,22,1,12,22,1265
1232,2,34,4,4,7,13,2,10,10,1294
1232,2,35,2,1,7,13,2,10,10,983
1232,2,35,2,2,10,18,1,10,18,1434
1232,2,35,2,3,18,10,1,18,10,743
1232,2,35,2,4,11,6,1,11,6,822
1232,2,36,3,1,18,18,1,18,18,856
1232,2,36,3,2,7,13,2,10,10,774
1232,2,36,3,3,25,30,1,25,30,929
1232,2,36,3,4,11,6,1,11,6,903
1232,3,1,1,1,17,3,1,17,3,917
1232,3,1,1,2,8,16,2,10,10,810
1232,3,1,1,3,10,18,1,10,18,1236
1232,3,1,1,4,18,10,1,18,10,762
1232,3,2,4,1,30,10,1,30,10,868
1232,3,2,4,2,10,22,1,10,22,1113
1232,3,2,4,3,4,28,2,10,10,999
1232,3,2,4,4,12,3,1,12,3,723
1232,3,4,2,1,30,15,1,30,15,834
1232,3,4,2,2,1,13,2,10,10,992
1232,3,4,2,3,31,3,1,31,3,756
1232,3,4,2,4,10,18,2,10,10,1303
1232,3,5,3,1,4,28,2,10,10,833
1232,3,5,3,2,12,3,1,12,3,842
1232,3,5,3,3,18,10,1,18,10,863
1232,3,5,3,4,15,30,1,15,30,1370
1232,3,7,4,1,18,10,1,18,10,683
1232,3,7,4,2,10,18,2,10,10,1077
1232,3,7,4,3,2,18,2,10,10,953
1232,3,7,4,4,17,3,1,17,3,926
1232,3,8,1,1,10,22,1,10,22,1132
1232,3,8,1,2,11,8,1,11,8,898
1232,3,8,1,3,18,12,1,18,12,893
1232,3,8,1,4,7,13,2,10,10,1128
1232,3,9,2,1,11,8,1,11,8,897
1232,3,9,2,2,2,18,2,10,10,812
1232,3,9,2,3,30,10,1,30,10,829
1232,3,9,2,4,15,30,1,15,30,1479
1232,3,10,3,1,10,22,1,10,22,984
1232,3,10,3,2,8,16,1,8,16,1103
1232,3,10,3,3,30,10,1,30,10,716
1232,3,10,3,4,12,8,1,12,8,759
1232,3,13,3,1,11,8,1,11,8,865
1232,3,13,3,2,7,13,2,10,10,925
1232,3,13,3,3,22,10,1,22,10,851
1232,3,13,3,4,10,30,1,10,30,1340
1232,3,14,1,1,10,30,1,10,30,916
1232,3,14,1,2,12,8,1,12,8,784
1232,3,14,1,3,22,12,1,22,12,735
1232,3,14,1,4,4,28,2,10,10,1041
1232,3,16,2,1,18,10,1,18,10,771
1232,3,16,2,2,12,18,2,10,10,1377
1232,3,16,2,3,17,3,1,17,3,970
1232,3,16,2,4,4,28,2,10,10,950
1232,3,17,4,1,11,8,1,11,8,636
1232,3,17,4,2,22,12,1,22,12,884
1232,3,17,4,3,8,16,2,10,10,1017
1232,3,17,4,4,10,30,1,10,30,1028
1232,3,18,1,1,31,3,1,31,3,642
1232,3,18,1,2,7,11,2,10,10,1114
1232,3,18,1,3,30,15,1,30,15,666
1232,3,18,1,4,15,30,1,15,30,1339
1232,3,19,3,1,12,18,1,12,18,829
1232,3,19,3,2,2,18,2,10,10,839
1232,3,19,3,3,18,12,1,18,12,863
1232,3,19,3,4,16,8,1,16,8,764
1232,3,20,2,1,12,3,1,12,3,951
1232,3,20,2,2,18,12,1,18,12,875
1232,3,20,2,3,10,30,1,10,30,1753
1232,3,20,2,4,7,13,2,10,10,1467
1232,3,23,4,1,12,18,1,12,18,1304
1232,3,23,4,2,16,8,1,16,8,762
1232,3,23,4,3,30,15,1,30,15,760
1232,3,23,4,4,1,13,2,10,10,991
1232,3,24,2,1,8,16,2,10,10,1192
1232,3,24,2,2,12,8,1,12,8,611
1232,3,24,2,3,22,12,1,22,12,706
1232,3,24,2,4,12,22,1,12,22,1433
1232,3,25,1,1,30,10,1,30,10,619
1232,3,25,1,2,12,3,1,12,3,987
1232,3,25,1,3,2,18,2,10,10,833
1232,3,25,1,4,12,18,1,12,18,1066
1232,3,26,3,1,7,11,2,10,10,1036
1232,3,26,3,2,12,22,1,12,22,918
1232,3,26,3,3,17,3,1,17,3,847
1232,3,26,3,4,30,15,1,30,15,858
1232,3,27,4,1,22,10,1,22,10,856
1232,3,27,4,2,12,22,1,12,22,1140
1232,3,27,4,3,7,11,2,10,10,799
1232,3,27,4,4,12,8,1,12,8,925
1232,3,30,2,1,10,22,1,10,22,1396
1232,3,30,2,2,7,11,2,10,10,896
1232,3,30,2,3,22,10,1,22,10,689
1232,3,30,2,4,16,8,1,16,8,810
1232,3,31,3,1,1,13,2,10,10,806
1232,3,31,3,2,22,12,1,22,12,841
1232,3,31,3,3,31,3,1,31,3,893
1232,3,31,3,4,10,18,2,10,10,1251
1232,3,33,4,1,15,30,1,15,30,936
1232,3,33,4,2,31,3,1,31,3,783
1232,3,33,4,3,18,12,1,18,12,737
1232,3,33,4,4,7,13,2,10,10,879
1232,3,35,1,1,12,22,1,12,22,1113
1232,3,35,1,2,16,8,1,16,8,933
1232,3,35,1,3,22,10,1,22,10,796
1232,3,35,1,4,1,13,2,10,10,751
1236,1,2,3,1,11,6,2,10,10,1241
1236,1,2,3,2,20,30,1,20,30,1466
1236,1,2,3,3,4,16,2,10,10,1346
1236,1,2,3,4,10,26,2,10,10,1147
1236,1,3,2,1,31,3,2,10,10,1592
1236,1,3,2,2,22,10,1,22,10,1543
1236,1,3,2,3,30,25,1,30,25,1869
1236,1,3,2,4,4,12,2,10,10,1328
1236,1,4,4,1,12,3,2,10,10,1203
1236,1,4,4,2,30,25,1,30,25,1096
1236,1,4,4,3,6,22,2,10,10,1194
1236,1,4,4,4,30,10,1,30,10,1359
1236,1,6,1,1,22,6,2,10,10,1223
1236,1,6,1,2,10,26,1,10,26,1550
1236,1,6,1,3,25,30,1,25,30,1867
1236,1,6,1,4,4,12,2,10,10,1157
1236,1,8,4,1,11,6,2,10,10,1399
1236,1,8,4,2,12,18,1,12,18,1273
1236,1,8,4,3,22,10,1,22,10,1106
1236,1,8,4,4,4,28,2,10,10,1018
1236,1,9,2,1,10,30,1,10,30,1589
1236,1,9,2,2,25,30,1,25,30,1093
1236,1,9,2,3,6,22,2,10,10,1106
1236,1,9,2,4,11,8,2,10,10,1447
1236,1,10,3,1,7,11,2,10,10,1028
1236,1,10,3,2,31,3,2,10,10,1001
1236,1,10,3,3,30,20,1,30,20,1216
1236,1,10,3,4,26,14,1,26,14,1057
1236,1,12,2,1,14,6,1,14,6,2340
1236,1,12,2,2,20,30,1,20,30,1053
1236,1,12,2,3,2,18,2,10,10,901
1236,1,12,2,4,12,22,1,12,22,973
1236,1,13,4,1,20,30,1,20,30,895
1236,1,13,4,2,8,16,2,10,10,1359
1236,1,13,4,3,14,26,1,14,26,751
1236,1,13,4,4,31,3,2,10,10,1180
1236,1,14,1,1,30,10,1,30,10,992
1236,1,14,1,2,12,8,1,12,8,1531
1236,1,14,1,3,7,11,2,10,10,1315
1236,1,14,1,4,14,26,1,14,26,869
1236,1,16,3,1,11,8,2,10,10,1949
1236,1,16,3,2,26,10,1,26,10,1041
1236,1,16,3,3,30,29,1,30,29,1249
1236,1,16,3,4,8,16,2,10,10,1233
1236,1,17,4,1,4,12,2,10,10,1039
1236,1,17,4,2,30,29,1,30,29,839
1236,1,17,4,3,14,6,2,10,10,768
1236,1,17,4,4,25,30,1,25,30,880
1236,1,19,2,1,4,16,2,10,10,1443
1236,1,19,2,2,10,22,1,10,22,1164
1236,1,19,2,3,11,6,2,10,10,1195
1236,1,19,2,4,26,10,1,26,10,1072
1236,1,20,1,1,22,6,2,10,10,1435
1236,1,20,1,2,6,22,2,10,10,830
1236,1,20,1,3,26,10,1,26,10,1012
1236,1,20,1,4,30,20,1,30,20,864
1236,1,21,3,1,4,16,2,10,10,825
1236,1,21,3,2,12,3,2,10,10,1306
1236,1,21,3,3,10,22,1,10,22,1020
1236,1,21,3,4,30,15,1,30,15,871
1236,1,22,4,1,26,14,1,26,14,891
1236,1,22,4,2,15,30,1,15,30,931
1236,1,22,4,3,7,11,2,10,10,880
1236,1,22,4,4,14,6,1,14,6,840
1236,1,25,1,1,4,16,2,10,10,997
1236,1,25,1,2,12,3,2,10,10,849
1236,1,25,1,3,10,22,1,10,22,889
1236,1,25,1,4,20,30,1,20,30,720
1236,1,26,3,1,12,22,1,12,22,801
1236,1,26,3,2,14,6,2,10,10,1000
1236,1,26,3,3,22,12,1,22,12,1018
1236,1,26,3,4,4,12,2,10,10,1093
1236,1,27,2,1,14,6,2,10,10,1863
1236,1,27,2,2,6,22,2,10,10,915
1236,1,27,2,3,18,12,1,18,12,878
1236,1,27,2,4,2,2,2,10,10,696
1236,1,29,1,1,2,2,2,10,10,753
1236,1,29,1,2,26,14,1,26,14,1013
1236,1,29,1,3,4,16,2,10,10,872
1236,1,29,1,4,16,8,2,10,10,686
1236,1,31,4,1,11,8,1,11,8,1084
1236,1,31,4,2,10,18,1,10,18,906
1236,1,31,4,3,18,12,1,18,12,762
1236,1,31,4,4,2,18,2,10,10,1106
1236,1,32,3,1,17,3,2,10,10,957
1236,1,32,3,2,6,22,2,10,10,1383
1236,1,32,3,3,10,18,1,10,18,814
1236,1,32,3,4,18,10,1,18,10,756
1236,1,34,2,1,30,10,1,30,10,980
1236,1,34,2,2,12,18,1,12,18,1038
1236,1,34,2,3,17,3,2,10,10,1075
1236,1,34,2,4,7,11,2,10,10,941
1236,1,36,1,1,18,18,1,18,18,739
1236,1,36,1,2,31,3,1,31,3,1624
1236,1,36,1,3,2,18,2,10,10,1759
1236,1,36,1,4,10,18,1,10,18,1170
1236,2,1,4,1,4,16,2,10,10,875
1236,2,1,4,2,22,6,1,22,6,1905
1236,2,1,4,3,10,22,1,10,22,872
1236,2,1,4,4,30,15,1,30,15,948
1236,2,5,3,1,4,12,2,10,10,700
1236,2,5,3,2,18,12,1,18,12,961
1236,2,5,3,3,30,25,1,30,25,836
1236,2,5,3,4,22,6,1,22,6,760
1236,2,6,1,1,30,29,1,30,29,918
1236,2,6,1,2,18,10,1,18,10,985
1236,2,6,1,3,4,12,2,10,10,748
1236,2,6,1,4,14,6,1,14,6,839
1236,2,7,2,1,14,26,1,14,26,882
1236,2,7,2,2,4,12,2,10,10,797
1236,2,7,2,3,12,8,1,12,8,867
1236,2,7,2,4,18,18,1,18,18,842
1236,2,8,4,1,4,12,2,10,10,1173
1236,2,8,4,2,30,20,1,30,20,791
1236,2,8,4,3,12,8,2,10,10,1163
1236,2,8,4,4,18,10,1,18,10,1273
1236,2,11,3,1,6,22,2,10,10,1402
1236,2,11,3,2,15,30,1,15,30,993
1236,2,11,3,3,16,8,1,16,8,1596
1236,2,11,3,4,2,2,2,10,10,769
1236,2,12,1,1,29,30,1,29,30,816
1236,2,12,1,2,10,30,1,10,30,1185
1236,2,12,1,3,1,13,2,10,10,1212
1236,2,12,1,4,14,6,1,14,6,1844
1236,2,13,2,1,30,15,1,30,15,1225
1236,2,13,2,2,30,29,1,30,29,762
1236,2,13,2,3,22,6,1,22,6,1297
1236,2,13,2,4,1,13,2,10,10,796
1236,2,14,4,1,4,16,2,10,10,1034
1236,2,14,4,2,29,30,1,29,30,887
1236,2,14,4,3,11,6,2,10,10,1767
1236,2,14,4,4,10,26,1,10,26,906
1236,2,17,3,1,29,30,1,29,30,699
1236,2,17,3,2,14,26,1,14,26,824
1236,2,17,3,3,2,18,2,10,10,1072
1236,2,17,3,4,14,6,2,10,10,2515
1236,2,18,1,1,12,18,1,12,18,990
1236,2,18,1,2,22,12,1,22,12,746
1236,2,18,1,3,11,6,2,10,10,1064
1236,2,18,1,4,6,22,2,10,10,771
1236,2,20,2,1,15,30,1,15,30,744
1236,2,20,2,2,16,8,1,16,8,1370
1236,2,20,2,3,8,16,2,10,10,1406
1236,2,20,2,4,22,12,1,22,12,1099
1236,2,21,3,1,12,8,2,10,10,1899
1236,2,21,3,2,1,13,2,10,10,1830
1236,2,21,3,3,22,10,1,22,10,979
1236,2,21,3,4,10,30,1,10,30,549
1236,2,23,4,1,16,8,1,16,8,1093
1236,2,23,4,2,22,12,1,22,12,928
1236,2,23,4,3,18,18,1,18,18,611
1236,2,23,4,4,1,13,2,10,10,915
1236,2,24,1,1,12,22,1,12,22,1062
1236,2,24,1,2,11,8,1,11,8,1448
1236,2,24,1,3,22,10,1,22,10,824
1236,2,24,1,4,7,13,2,10,10,1160
1236,2,25,3,1,22,6,1,22,6,1767
1236,2,25,3,2,4,28,2,10,10,2132
1236,2,25,3,3,12,18,1,12,18,1440
1236,2,25,3,4,30,10,1,30,10,865
1236,2,26,2,1,30,20,1,30,20,736
1236,2,26,2,2,4,28,2,10,10,1009
1236,2,26,2,3,22,6,1,22,6,1737
1236,2,26,2,4,29,30,1,29,30,1198
1236,2,27,2,1,4,16,2,10,10,1418
1236,2,27,2,2,12,3,2,10,10,863
1236,2,27,2,3,10,26,1,10,26,728
1236,2,27,2,4,26,14,1,26,14,949
1236,2,29,4,1,6,22,2,10,10,1562
1236,2,29,4,2,26,10,1,26,10,893
1236,2,29,4,3,22,6,1,22,6,889
1236,2,29,4,4,10,30,1,10,30,1518
1236,2,30,1,1,15,30,1,15,30,1145
1236,2,30,1,2,17,3,2,10,10,1708
1236,2,30,1,3,4,28,2,10,10,1452
1236,2,30,1,4,18,12,1,18,12,1101
1236,2,32,3,1,18,18,1,18,18,1202
1236,2,32,3,2,7,13,2,10,10,1198
1236,2,32,3,3,25,30,1,25,30,817
1236,2,32,3,4,11,6,2,10,10,1761
1236,2,33,2,1,7,13,2,10,10,1163
1236,2,33,2,2,10,18,1,10,18,798
1236,2,33,2,3,18,10,1,18,10,883
1236,2,33,2,4,11,6,2,10,10,1065
1236,2,34,1,1,30,15,1,30,15,726
1236,2,34,1,2,8,16,2,10,10,1834
1236,2,34,1,3,11,6,2,10,10,1184
1236,2,34,1,4,30,25,1,30,25,726
1236,2,35,4,1,2,2,2,10,10,797
1236,2,35,4,2,17,3,2,10,10,2289
1236,2,35,4,3,12,22,1,12,22,1158
1236,2,35,4,4,7,13,2,10,10,947
1236,3,1,3,1,4,28,2,10,10,1556
1236,3,1,3,2,12,3,2,10,10,1060
1236,3,1,3,3,18,10,1,18,10,924
1236,3,1,3,4,15,30,1,15,30,743
1236,3,2,4,1,30,10,1,30,10,760
1236,3,2,4,2,10,22,1,10,22,930
1236,3,2,4,3,4,28,1,4,28,1842
1236,3,2,4,4,12,3,2,10,10,822
1236,3,4,2,1,30,15,1,30,15,777
1236,3,4,2,2,1,13,2,10,10,1163
1236,3,4,2,3,31,3,1,31,3,2440
1236,3,4,2,4,10,18,1,10,18,832
1236,3,5,1,1,17,3,2,10,10,1123
1236,3,5,1,2,8,16,1,8,16,2148
1236,3,5,1,3,10,18,1,10,18,1294
1236,3,5,1,4,18,10,1,18,10,775
1236,3,6,3,1,10,22,1,10,22,793
1236,3,6,3,2,8,16,2,10,10,1112
1236,3,6,3,3,30,10,1,30,10,987
1236,3,6,3,4,12,8,2,10,10,1886
1236,3,8,4,1,18,10,1,18,10,1253
1236,3,8,4,2,10,18,1,10,18,1824
1236,3,8,4,3,2,18,2,10,10,1013
1236,3,8,4,4,17,3,2,10,10,1232
1236,3,9,2,1,11,8,2,10,10,1172
1236,3,9,2,2,2,18,2,10,10,1236
1236,3,9,2,3,30,10,1,30,10,818
1236,3,9,2,4,15,30,1,15,30,896
1236,3,11,3,1,11,8,2,10,10,931
1236,3,11,3,2,7,13,2,10,10,1199
1236,3,11,3,3,22,10,1,22,10,733
1236,3,11,3,4,10,30,1,10,30,989
1236,3,13,1,1,10,22,1,10,22,743
1236,3,13,1,2,11,8,2,10,10,1047
1236,3,13,1,3,18,12,1,18,12,890
1236,3,13,1,4,7,13,1,7,13,1832
1236,3,14,2,1,18,10,1,18,10,933
1236,3,14,2,2,12,18,1,12,18,818
1236,3,14,2,3,17,3,2,10,10,1109
1236,3,14,2,4,4,28,2,10,10,1119
1236,3,15,4,1,11,8,2,10,10,1151
1236,3,15,4,2,22,12,1,22,12,1075
1236,3,15,4,3,8,16,2,10,10,939
1236,3,15,4,4,10,30,1,10,30,781
1236,3,18,3,1,12,18,1,12,18,817
1236,3,18,3,2,2,18,2,10,10,1237
1236,3,18,3,3,18,12,1,18,12,955
1236,3,18,3,4,16,8,1,16,8,1347
1236,3,19,1,1,10,30,1,10,30,937
1236,3,19,1,2,12,8,2,10,10,1754
1236,3,19,1,3,22,12,1,22,12,885
1236,3,19,1,4,4,28,2,10,10,1677
1236,3,20,2,1,12,3,2,10,10,924
1236,3,20,2,2,18,12,1,18,12,1061
1236,3,20,2,3,10,30,1,10,30,970
1236,3,20,2,4,7,13,2,10,10,1650
1236,3,21,4,1,12,18,1,12,18,700
1236,3,21,4,2,16,8,1,16,8,1861
1236,3,21,4,3,30,15,1,30,15,1176
1236,3,21,4,4,1,13,2,10,10,1035
1236,3,23,3,1,7,11,2,10,10,919
1236,3,23,3,2,12,22,1,12,22,886
1236,3,23,3,3,17,3,2,10,10,2645
1236,3,23,3,4,30,15,1,30,15,1429
1236,3,25,1,1,31,3,2,10,10,1500
1236,3,25,1,2,7,11,2,10,10,824
1236,3,25,1,3,30,15,1,30,15,750
1236,3,25,1,4,15,30,1,15,30,667
1236,3,26,2,1,8,16,1,8,16,1956
1236,3,26,2,2,12,8,2,10,10,1346
1236,3,26,2,3,22,12,1,22,12,1032
1236,3,26,2,4,12,22,1,12,22,1030
1236,3,29,4,1,22,10,1,22,10,1392
1236,3,29,4,2,12,22,1,12,22,656
1236,3,29,4,3,7,11,2,10,10,1229
1236,3,29,4,4,12,8,1,12,8,2226
1236,3,30,1,1,30,10,1,30,10,918
1236,3,30,1,2,12,3,2,10,10,902
1236,3,30,1,3,2,18,2,10,10,1083
1236,3,30,1,4,12,18,1,12,18,1107
1236,3,32,2,1,10,22,1,10,22,1158
1236,3,32,2,2,7,11,2,10,10,758
1236,3,32,2,3,22,10,1,22,10,752
1236,3,32,2,4,16,8,2,10,10,1913
1236,3,33,3,1,1,13,2,10,10,1310
1236,3,33,3,2,22,12,1,22,12,864
1236,3,33,3,3,31,3,2,10,10,1942
1236,3,33,3,4,10,18,1,10,18,787
1236,3,34,1,1,12,22,1,12,22,893
1236,3,34,1,2,16,8,2,10,10,2313
1236,3,34,1,3,22,10,1,22,10,740
1236,3,34,1,4,1,13,2,10,10,863
1236,3,35,4,1,15,30,1,15,30,611
1236,3,35,4,2,31,3,1,31,3,502
